"Subject","Chapter","Question No","Question","Option A","Option B","Option C","Option D","Correct Answer","Explanation","Image Reference"
"Operative Dentistry","2. Dental Cements","21","Which of the following do polycarboxylate and GIC have in common?","Polysiloxane","Phosphoric acid","Polyacrylic acid","Ion leachable glass","C","'C' [KAR -97]",""
"Operative Dentistry","2. Dental Cements","22","PH of polycarboxylate liquid is:","5","7","8","1.7","D","'D' [Phillips 11th ed 469]
pH of liquid of polycarboxylate cement is 1.7. However, the liquid is rapidly neutralized by the powder and as the setting reaction proceeds, the pH of mix rises rapidly. The larger size of polyacrylic acid molecules limits its diffusion through dentinal tubules. Despite the initial acidic nature of the polycarboxylate cements, they produce minimal irritation to pulp.",""
"Operative Dentistry","2. Dental Cements","23","Which is the cement with adhesive properties?","Zinc oxide eugenol","Zinc polycarboxylate","Silicate","Zinc phosphate","B","'B' [AIPG -98]",""
"Operative Dentistry","2. Dental Cements","24","Eugenol may be replaced in the zinc oxide eugenol cement by:","Acetic acid","Alginic acid","Phosphoric acid","Ortho-ethoxy acid","D","'D' [AIIMS -99]",""
"Operative Dentistry","2. Dental Cements","25","The setting time of zinc phosphate may be retarded by?","Increase in the ratio of powder to liquid","Diluting the liquid with water","Increase the addition of powder to liquid","Decrease the addition of powder to liquid","B","'B' [AIIMS-01, AIPG-02]",""
"Operative Dentistry","2. Dental Cements","26","Thermal conductivity of which material is close to dentin:","Amalgam","Silicate","Composite resin","Cavity varnish","B","'B' [AIIMS-99, AIIMS-95]",""
"Operative Dentistry","2. Dental Cements","27","The logical explanation for the unique anticariogenic property of most silicate cements is:","The reduction in enamel solubility due to fluoride uptake by enamel","That beryllium flux is used in silicates","That silicates show very little leakage at the margins of the restoration","Due to the high silica content","A","'A' [AIIMS -03]",""
"Operative Dentistry","2. Dental Cements","28","Pulpal medication and thermal protection is given by","Solution liners (2-5μm)","Suspension liners (25-30μm)","Traditional Liner (0.2-0.3 mm)","Cement bases","C","'C' [AIIMS-09]",""
"Operative Dentistry","2. Dental Cements","29","Glass ionomer cement is composed of:","Zinc oxide powder and poly carboxylic liquid","Zinc oxide powder and phosphoric acid","Aluminia silicate powder and poly carboxylic liquid","Aluminia silicate powder and phosphoric acid","C","'C' [AP -97, AIPG -89]",""
"Operative Dentistry","2. Dental Cements","30","Which of the following cements is most biocompatible with pulp?","GIC","Copper cement","Zinc phosphate cement","Zinc oxide eugenol cement","D","'D' [AIPG-97]",""
"Operative Dentistry","2. Dental Cements","31","The major component of zinc phosphate cement is:","Zinc oxide","Phosphoric acid","Zinc","None of the above","A","'A' [AP-03]",""
"Operative Dentistry","2. Dental Cements","32","Which of the following cements is most kind to pulp?","Glass ionomer","Polycarboxylate","Silicate","Resin cement","A","'A' [AIPG-94]",""
"Operative Dentistry","2. Dental Cements","33","Polycarboxylate cement is used for:","Temporary restoration","Leuting","Permanent restoration","Die material","B","'B' [KAR-01]",""
"Operative Dentistry","2. Dental Cements","34","Silicate cement is indicated in:","Mouth breathers","Patients with high caries index","In the restoration of posterior tooth","None of the above","B","'B' [AIIMS -97]",""
"Operative Dentistry","2. Dental Cements","35","Stages of setting of GIC are?","Decomposition, migration, post set hardening, maturation.","Migration, decomposition, maturation, post set hardening","Decomposition, post set hardening, migration, maturation","Decomposition, post set hardening, migration, maturation","A","'A' [AIPG-09]",""
"Operative Dentistry","2. Dental Cements","36","The cement, which is least soluble in oral cavity:","Glass ionomer","Resin cement","Polycarboxylate cement","Silico – phosphate cement","B","'B' [KAR -97, PGI -95]",""
"Operative Dentistry","2. Dental Cements","37","Which of the following restorative material is recommended for root surface caries:","GIC","Composites","Direct filling gold","Amalgam","A","'A' [MAN-98]",""
"Operative Dentistry","2. Dental Cements","38","If hypersensitivity develops in a glass ionomer filled tooth, indicated treatment:","Extraction","Remove the restoration and place a sedative dressing","Remove the restoration perform pulpectomy","No treatment is necessary","D","'D' [KAR-88]",""
"Operative Dentistry","2. Dental Cements","39","The role of itaconic acid copolymer in glass ionomer cement:","Reduces the viscosity of the liquid and inhibits gelation","Increases the viscosity of the liquid and accelerates gelation","Increases cohesion","To provide radiolucency","A","'A' [KAR-99]",""
"Operative Dentistry","2. Dental Cements","40","The advantage of glass ionomer cement reinforced with metal particles is:","Decreased strength but biocompatibility","Increased resistance to abrasion","Better colour","Ease of manipulation","B","'B' [AIIMS-94]",""
"Operative Dentistry","2. Dental Cements","41","Which is the material of choice to be given in class V cavities:","Silicate cement","Polycarboxylate cement","Glass ionomer cement","Unfilled resin","C","'C' [KAR-2K, PGI-02]",""
"Operative Dentistry","2. Dental Cements","42","Initial best sealing of margins is done best by:","GIC","Acid etched composite","Amalgam","Polycarboxylate","A","'A' [AIPG-2K]",""
"Operative Dentistry","2. Dental Cements","43","Sandwich technique consists of:","GIC and composite","Amalgam and GIC","Amalgam and composite","None of the above","A","'A' [AIPG-2K]",""
"Operative Dentistry","2. Dental Cements","44","Resin modified glass ionomer is designed to:","Provide rapid setting to minimize cement acidity allowing early finishing","Reduce the rate of fluoride release","Reduce the cost of the product","Change the translucency of the products","A","'A' [MAN-97]",""
"Operative Dentistry","2. Dental Cements","45","After 24 hrs. of setting tensile strength of GIC is:","Equal to Znpo₄","Greater to Znpo₄","Lesser to Znpo₄","None of the above","B","'B' [AIIMS-06]",""
"Operative Dentistry","2. Dental Cements","46","Bond found in GIC is:","Covalent bond.","Ionic bond.","Hydrogen bond.","Metallic bond.","B","'B' [AIIMS-06]",""
"Operative Dentistry","2. Dental Cements","47","Calcium Hydroxide is used in deep cavities in order to:","Form dentin bridge","To kill microorganism","To cause necrosis","As a base under restoration","A","'A' [MCET-07]",""
"Operative Dentistry","2. Dental Cements","48","Deep caries (<2 mm of dentine remaining) management with resin composite restoration would include","Calcium hydroxide","Glass-ionomer cement","Dentine bonding agent","All of the above","D","'D' [KAR-2013]",""
"Operative Dentistry","2. Dental Cements","49","Vitremer is?","Resin modified GIC","Metal modified GIC","Organically modified composite","Polyacid modified composite","A","'A' [PGI JUNE-2012]",""
"Operative Dentistry","2. Dental Cements","50","High Viscosity GIC was discovered in?","1990","1980","1970","2000","B","'B' [PGI JUNE-2011]",""
"Operative Dentistry","2. Dental Cements","51","Which of the following cement has most anticariogenic effect used while placing bands on molar to prevent caries?","GIC","Polycarboxylate","Zinc phosphate","Silicate","A","'A' [AIPG - 2015]",""
"Operative Dentistry","3. Amalgams","1","Conventional dental amalgam alloy contains:","Silver, tin, copper and zinc","Silver, mercury, copper and zinc","Silver, tin, palladium and zinc","Silver, copper, iridium and mercury","A","'A' [MAN-94, AP- 05]
Conventional or traditional amalgam alloys contain Silver 65%, Tin 30%, Copper 5% and Zinc < 1%.",""
"Operative Dentistry","3. Amalgams","2","Contamination of zinc-containing amalgam by moisture during trituration or condensation:","Causes a marked expansion","Increases the setting time","Results in a sharp decrease in flow","Has no appreciable effect on amalgam","A","'A' [Sturdevant 5th SA ed 341/ Sturdevant 5th ed 155]
Delayed expansion occurs when zinc containing alloys are contaminated by moisture during trituration or condensation reaching upto 400 μm/cm. This occurs 3 – 4 days after insertion of amalgam. This is due to formation and accumulation of hydrogen gas in the restoration leading to pain, sensitivity and protrusion of the restoration.",""
"Operative Dentistry","3. Amalgams","3","Advantages of pin-retained amalgam restoration are:","Tooth preparation is more conservative","Restoration can be completed in one visit","Retention form is improved by the use of pins","All of the above","D","'D' [MAN-94]",""
"Operative Dentistry","3. Amalgams","4","In which class of cavities is amalgam contraindicated:","Class 1","Class 2","Class 4","Class 5","C","'C' [MAN-95]",""
"Operative Dentistry","3. Amalgams","5","When a posterior occlusal amalgam makes multiple contacts with an occluding tooth surface, behaves as though it is in:","Flexion","Compression","Shear","Diametral compression","B","'B' [MAN-01]",""
"Operative Dentistry","3. Amalgams","6","A finished and polished amalgam will:","Tarnish with time","Not tarnish and corrode easily","Show secondary caries","Do none of the above","B","'B' [MAN-95]",""
"Operative Dentistry","3. Amalgams","7","Which of the following restorative materials are likely to be eliminated in near future:","Amalgams","Glass ionomer","Porcelain","Composites","A","'A' [MAN-98]",""
"Operative Dentistry","3. Amalgams","8","Average mercury content in well condensed amalgam should not exceed:","30%","40%","50%","60%","C","'C' [MAN-98, 95]",""
"Operative Dentistry","3. Amalgams","9","All are required for the satisfactory bonding of an amalgam restoration in a badly broken molar except:","Resistance form","Mechanical retention","Enamel and dentin conditioning","Pin retention","C","'C' [KAR-98]",""
"Operative Dentistry","3. Amalgams","10","The pins in an amalgam restorative serve to:","Increase strength","Increase retention","Increase resistance of fracture","All the above","D","'D' [MAN-97]",""
